Configured with email username  None , password  False
_sa_instance_state, elasticsearch, id, intensity, negativity, position, recommended, timestamp, url, user_id
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38d6d0>","96","1433","0","0","2","1","2021-08-19 09:31:18.585213","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/18/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38d790>","11","1434","0","1","3","1","2021-08-19 09:31:19.477379","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=cf3e23d0cb1bd02697a2#/pages/20-21","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38d850>","84","1435","0","0","4","1","2021-08-19 09:31:20.222870","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/18/6","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38d910>","37","1436","0","0","5","1","2021-08-19 09:31:21.652599","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/18/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38d9d0>","69","1437","0","0","0","1","2021-08-19 10:01:22.675295","https://krant.trouw.nl/titles/trouw/8321/publications/1331/articles/1428808/15/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38da90>","5","1438","0","0","1","1","2021-08-19 10:01:24.002989","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25693/articles/1428813/33/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38db50>","20","1439","1","0","2","1","2021-08-19 10:01:24.681482","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/9582534a15b392b2b6e9d3c648bd5284/web/OPS/cciobjects.json&hash=a366aaed705dcd86d6e7#/pages/28","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38dc10>","70","1440","0","2","3","1","2021-08-19 10:01:25.492968","https://www.nrc.nl/nieuws/2021/08/18/wielrennen-jakobsen-sprint-jaar-na-val-naar-etappezege-in-ronde-van-spanje-a4055189#20210818-79758-102","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38dcd0>","58","1441","1","1","4","1","2021-08-19 10:01:25.733434","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1336/articles/1428796/21/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38dd90>","97","1442","0","0","5","1","2021-08-19 10:01:25.840508","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=b309b54ca38cae4dbf3d#/pages/25","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38de50>","89","1443","0","1","0","1","2021-08-19 10:04:14.131421","https://www.nrc.nl/nieuws/2021/08/17/moskou-praat-met-taliban-en-scoort-politiek-in-strijd-met-vs-a4055155#20210818-79758-106","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38df10>","1","1444","0","0","1","1","2021-08-19 10:04:15.255968","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/17/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef38dfd0>","23","1445","1","1","2","1","2021-08-19 10:04:16.000390","https://www.nrc.nl/nieuws/2021/08/18/huizenwebsite-certificaathouders-funda-dreigen-nvm-te-dagen-a4055176#20210818-79758-304","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3940d0>","24","1446","1","0","3","1","2021-08-19 10:04:16.336991","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/22/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394190>","96","1447","0","0","4","1","2021-08-19 10:04:16.492955","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/18/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394250>","24","1448","1","0","5","1","2021-08-19 10:04:17.284435","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/22/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394310>","64","1449","0","0","0","1","2021-08-19 10:05:07.711450","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=3323c36134c16d721fb6#/pages/10-11","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3943d0>","96","1450","0","0","1","1","2021-08-19 10:05:07.927184","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/18/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394490>","64","1451","0","0","2","1","2021-08-19 10:05:08.500621","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=3323c36134c16d721fb6#/pages/10-11","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394550>","41","1452","0","1","3","1","2021-08-19 10:05:09.382255","https://krant.trouw.nl/titles/trouw/8321/publications/1332/articles/1429472/14/5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394610>","50","1453","0","0","4","1","2021-08-19 10:05:09.852446","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=13b1360a35db8c76507a#/pages/26-27","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3946d0>","23","1454","1","1","5","1","2021-08-19 10:05:10.407578","https://www.nrc.nl/nieuws/2021/08/18/huizenwebsite-certificaathouders-funda-dreigen-nvm-te-dagen-a4055176#20210818-79758-304","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394790>","20","1455","1","0","0","1","2021-08-19 10:14:29.204756","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/9582534a15b392b2b6e9d3c648bd5284/web/OPS/cciobjects.json&hash=a366aaed705dcd86d6e7#/pages/28","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394850>","24","1456","1","0","1","1","2021-08-19 10:14:30.275580","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/22/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394910>","65","1457","0","0","2","1","2021-08-19 10:14:31.331152","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/11/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3949d0>","74","1458","0","1","3","1","2021-08-19 10:14:32.308135","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/1/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394a90>","5","1459","0","0","4","1","2021-08-19 10:14:32.891676","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25693/articles/1428813/33/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394b50>","14","1460","0","0","5","1","2021-08-19 10:14:33.008799","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=22fb51cac946b9a8430f#/pages/38","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394c10>","14","1461","0","0","0","1","2021-08-19 10:14:42.471769","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=22fb51cac946b9a8430f#/pages/38","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394cd0>","100","1462","0","0","1","1","2021-08-19 10:14:43.508362","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/30/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394d90>","24","1463","1","0","2","1","2021-08-19 10:14:44.557845","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/22/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394e50>","42","1464","0","1","3","1","2021-08-19 10:14:45.791100","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/4/6","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394f10>","50","1465","0","0","4","1","2021-08-19 10:14:46.694106","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=13b1360a35db8c76507a#/pages/26-27","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef394fd0>","80","1466","0","0","5","1","2021-08-19 10:14:47.120018","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=7e97cce78813f29d7ab5#/pages/26-27","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3990d0>","2","1467","0","0","0","1","2021-08-19 10:14:48.551360","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/36/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399190>","14","1468","0","0","1","1","2021-08-19 10:14:48.667594","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=22fb51cac946b9a8430f#/pages/38","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399250>","10","1469","0","0","2","1","2021-08-19 10:14:49.534718","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/9582534a15b392b2b6e9d3c648bd5284/web/OPS/cciobjects.json&hash=5ba5474784ef3445c605#/pages/4-5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399310>","37","1470","0","0","3","1","2021-08-19 10:14:51.483556","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/18/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3993d0>","24","1471","1","0","4","1","2021-08-19 10:14:51.922205","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/22/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399490>","11","1472","0","1","5","1","2021-08-19 10:14:52.652789","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=cf3e23d0cb1bd02697a2#/pages/20-21","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399550>","88","1473","0","0","0","1","2021-08-19 10:28:57.744412","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/9582534a15b392b2b6e9d3c648bd5284/web/OPS/cciobjects.json&hash=fd6137d537368e528514#/pages/12-13","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399610>","14","1474","0","0","1","1","2021-08-19 10:28:59.084618","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=22fb51cac946b9a8430f#/pages/38","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3996d0>","24","1475","1","0","2","1","2021-08-19 10:29:00.180076","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/22/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399790>","97","1476","0","0","3","1","2021-08-19 10:29:00.830736","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=b309b54ca38cae4dbf3d#/pages/25","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399850>","58","1477","1","1","4","1","2021-08-19 10:29:02.032433","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1336/articles/1428796/21/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399910>","88","1478","0","0","5","1","2021-08-19 10:29:03.073070","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/9582534a15b392b2b6e9d3c648bd5284/web/OPS/cciobjects.json&hash=fd6137d537368e528514#/pages/12-13","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3999d0>","12","1479","1","0","0","1","2021-08-19 10:36:14.538976","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=ca2bb0008b42e9a8b776#/pages/28","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399a90>","58","1480","1","1","1","1","2021-08-19 10:36:16.233469","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1336/articles/1428796/21/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399b50>","12","1481","1","0","2","1","2021-08-19 10:36:18.220573","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=ca2bb0008b42e9a8b776#/pages/28","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399c10>","96","1482","0","0","3","1","2021-08-19 10:36:19.914206","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/18/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399cd0>","23","1483","1","1","4","1","2021-08-19 10:36:20.481095","https://www.nrc.nl/nieuws/2021/08/18/huizenwebsite-certificaathouders-funda-dreigen-nvm-te-dagen-a4055176#20210818-79758-304","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399d90>","97","1484","0","0","5","1","2021-08-19 10:36:21.512014","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=b309b54ca38cae4dbf3d#/pages/25","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399e50>","20","1485","1","0","0","1","2021-08-19 10:38:09.523227","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/9582534a15b392b2b6e9d3c648bd5284/web/OPS/cciobjects.json&hash=a366aaed705dcd86d6e7#/pages/28","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399f10>","84","1486","0","0","1","1","2021-08-19 10:38:10.929375","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/18/6","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef399fd0>","60","1487","0","1","2","1","2021-08-19 10:38:12.087255","https://krant.trouw.nl/titles/trouw/8321/publications/1332/articles/1429472/13/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a00d0>","5","1488","0","0","3","1","2021-08-19 10:38:13.401639","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25693/articles/1428813/33/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0190>","29","1489","0","0","4","1","2021-08-19 10:38:15.102775","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=e59a218efbb36b550f26#/pages/50-51","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0250>","29","1490","0","0","5","1","2021-08-19 10:38:16.179816","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=e59a218efbb36b550f26#/pages/50-51","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0310>","5","1491","0","0","0","1","2021-08-19 10:38:31.099147","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25693/articles/1428813/33/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a03d0>","69","1492","0","0","1","1","2021-08-19 10:38:32.277458","https://krant.trouw.nl/titles/trouw/8321/publications/1331/articles/1428808/15/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0490>","12","1493","1","0","2","1","2021-08-19 10:38:32.822393","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=ca2bb0008b42e9a8b776#/pages/28","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0550>","20","1494","1","0","3","1","2021-08-19 10:38:34.336800","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/9582534a15b392b2b6e9d3c648bd5284/web/OPS/cciobjects.json&hash=a366aaed705dcd86d6e7#/pages/28","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0610>","12","1495","1","0","4","1","2021-08-19 10:38:35.795927","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=ca2bb0008b42e9a8b776#/pages/28","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a06d0>","70","1496","0","2","5","1","2021-08-19 10:38:36.882513","https://www.nrc.nl/nieuws/2021/08/18/wielrennen-jakobsen-sprint-jaar-na-val-naar-etappezege-in-ronde-van-spanje-a4055189#20210818-79758-102","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0790>","94","1497","0","0","0","1","2021-08-19 10:42:25.966071","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/9582534a15b392b2b6e9d3c648bd5284/web/OPS/cciobjects.json&hash=0e29f84bef4b018657e4#/pages/38","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0850>","24","1498","1","0","1","1","2021-08-19 10:42:26.538368","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25712/articles/1429481/22/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0910>","14","1499","0","0","2","1","2021-08-19 10:42:27.754348","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=22fb51cac946b9a8430f#/pages/38","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a09d0>","42","1500","0","1","3","1","2021-08-19 10:42:28.250324","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1337/articles/1429480/4/6","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0a90>","50","1501","0","0","4","1","2021-08-19 10:42:29.041103","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=13b1360a35db8c76507a#/pages/26-27","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0b50>","95","1502","0","0","5","1","2021-08-19 10:42:30.344391","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/8125da8ceb5655c768b6b3aae62d08c0/web/OPS/cciobjects.json&hash=79284e057df40bcb07c0#/pages/38","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0c10>","29","1503","0","0","0","1","2021-08-23 13:58:46.138487","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/46/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0cd0>","23","1504","0","0","1","1","2021-08-23 13:58:47.862659","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25766/articles/1431562/38/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0d90>","4","1505","1","2","2","1","2021-08-23 13:58:49.205017","https://www.nrc.nl/nieuws/2021/08/22/we-tonen-dat-rusland-een-misdaad-tracht-te-verhullen-a4055665#20210823-79766-112","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0e50>","14","1506","0","1","3","1","2021-08-23 13:58:49.724761","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/14/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0f10>","20","1507","0","1","4","1","2021-08-23 13:58:50.058668","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ef1ccc932edc3d1ae49ca773246a6888/web/OPS/cciobjects.json&hash=8ce26cec7a843133a2fc#/pages/4-5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a0fd0>","29","1508","0","0","5","1","2021-08-23 13:58:50.728638","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/46/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a70d0>","36","1509","0","1","0","1","2021-08-23 13:59:18.585922","https://www.nrc.nl/nieuws/2021/08/20/jan-andriesse-als-schilder-en-als-mens-ongevoelig-voor-trends-a4055498#20210823-79766-202","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7190>","30","1510","1","1","1","1","2021-08-23 13:59:20.077656","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/31/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7250>","57","1511","0","0","2","1","2021-08-23 13:59:20.981994","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/3/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7310>","57","1512","0","0","3","1","2021-08-23 13:59:21.866534","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/3/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a73d0>","35","1513","0","0","4","1","2021-08-23 13:59:22.845665","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/32/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7490>","28","1514","0","0","5","1","2021-08-23 13:59:23.059824","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/30/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7550>","2","1515","0","1","0","1","2021-08-23 14:00:26.675564","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/4/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7610>","10","1516","0","0","1","1","2021-08-23 14:00:26.806288","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/10/5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a76d0>","28","1517","0","0","2","1","2021-08-23 14:00:26.827642","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/30/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7790>","8","1518","1","0","3","1","2021-08-23 14:00:26.849325","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25766/articles/1431562/1/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7850>","30","1519","1","1","4","1","2021-08-23 14:00:26.870289","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/31/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7910>","18","1520","0","0","5","1","2021-08-23 14:00:26.893352","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/6/5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a79d0>","8","1521","1","0","0","1","2021-08-23 14:00:32.839448","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25766/articles/1431562/1/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7a90>","47","1522","0","0","1","1","2021-08-23 14:00:33.081710","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/17/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7b50>","9","1523","0","0","2","1","2021-08-23 14:00:33.607659","https://www.nrc.nl/nieuws/2021/08/23/eerste-zwarte-vrouw-amerikaans-franse-zangeres-josephine-baker-in-het-pantheon-a4055708#20210823-79766-102","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7c10>","2","1524","0","1","3","1","2021-08-23 14:00:34.796236","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/4/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7cd0>","64","1525","0","1","4","1","2021-08-23 14:00:36.035648","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/6/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7d90>","46","1526","0","0","5","1","2021-08-23 14:00:36.360726","https://www.nrc.nl/nieuws/2021/08/23/amerikaanse-everly-brothers-muzikant-don-everly-84-overleden-a4055687#20210823-79766-102","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7e50>","23","1527","0","0","0","1","2021-08-23 14:00:44.421616","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25766/articles/1431562/38/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7f10>","62","1528","0","0","1","1","2021-08-23 14:00:44.732558","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/46/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3a7fd0>","43","1529","1","1","2","1","2021-08-23 14:00:45.314246","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ef1ccc932edc3d1ae49ca773246a6888/web/OPS/cciobjects.json&hash=73d03074dd51762ad210#/pages/12-13","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad0d0>","12","1530","0","0","3","1","2021-08-23 14:00:46.597067","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ef1ccc932edc3d1ae49ca773246a6888/web/OPS/cciobjects.json&hash=f3d50e4fe8c3c6a34ab0#/pages/12-13","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad190>","61","1531","0","0","4","1","2021-08-23 14:00:47.580456","https://www.nrc.nl/nieuws/2021/08/23/autosport-toyota-domineert-weer-in-le-mans-a4055661#20210823-79766-304","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad250>","14","1532","0","1","5","1","2021-08-23 14:00:48.478153","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/14/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad310>","28","1533","0","0","0","1","2021-08-23 14:00:55.274461","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/30/2","8",
